SAGDP4N Compensation of employees 1/,,,,,,,,
(Thousands of dollars) ,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,
State or DC,,,,,,,,
GeoFips,GeoName,LineCode,Description,2003,2004,2005,2006,2007
21000,Kentucky,45,    Information,1445012,1453801,1467337,1495404,1526937
21000,Kentucky,46,      Publishing industries (except Internet),309100,328669,338951,336309,354540
21000,Kentucky,47,      Motion picture and sound recording industries,40635,44474,40677,38228,40036
21000,Kentucky,48,      Broadcasting (except Internet) and telecommunications,771957,813202,810669,815682,851187
21000,Kentucky,49,"      Data processing, hosting, and other information services",323320,267456,277040,305185,281174
21000,Kentucky,50,"    Finance, insurance, real estate, rental, and leasing",4203467,4550125,4880657,5222839,5358979
21000,Kentucky,51,      Finance and insurance,3574258,3894787,4197610,4533666,4616422
21000,Kentucky,52,"        Monetary Authorities- central bank, credit intermediation, and related services",(D),(D),1820448,1866500,1908995
21000,Kentucky,53,"        Securities, commodity contracts, and other financial investments and related activities",545741,600182,664676,706616,621647
21000,Kentucky,54,        Insurance carriers and related activities,1395809,1554415,1701473,1947535,2082737
21000,Kentucky,55,"        Funds, trusts, and other financial vehicles",(D),(D),11013,13015,3044
21000,Kentucky,56,      Real estate and rental and leasing,629209,655339,683047,689174,742557
21000,Kentucky,57,        Real estate,365497,390247,398533,402121,444844
21000,Kentucky,58,        Rental and leasing services and lessors of nonfinancial intangible assets,263711,265092,284514,287052,297713
21000,Kentucky,59,    Professional and business services,6465061,6950523,7531562,8097859,8685193
21000,Kentucky,60,"      Professional, scientific, and technical services",3037633,3160936,3424892,3669398,3937712
21000,Kentucky,61,        Legal services,552030,578405,600231,620825,632881
21000,Kentucky,62,        Computer systems design and related services,569877,574615,620694,663421,774875
21000,Kentucky,63,"        Miscellaneous professional, scientific, and technical services",1915726,2007916,2203966,2385152,2529956
21000,Kentucky,64,      Management of companies and enterprises,1351019,1550790,1605854,1722598,1990593
21000,Kentucky,65,      Administrative and support and waste management and remediation services,2076410,2238797,2500817,2705863,2756889
21000,Kentucky,66,        Administrative and support services,1886140,2046984,2290342,2483369,2535295
21000,Kentucky,67,        Waste management and remediation services,190270,191814,210475,222495,221594
21000,Kentucky,68,"    Educational services, health care, and social assistance",8603387,9185935,9721643,10098444,10554885
21000,Kentucky,69,      Educational services,640137,708206,746937,745167,773735
21000,Kentucky,70,      Health care and social assistance,7963250,8477729,8974706,9353277,9781150
21000,Kentucky,71,        Ambulatory health care services,3612636,3819901,4036812,4209593,4401097
21000,Kentucky,72,        Hospitals,2878125,3100329,3257897,3408082,3554234
21000,Kentucky,73,        Nursing and residential care facilities,962380,1008835,1081686,1123422,1194103
21000,Kentucky,74,        Social assistance,510109,548665,598311,612180,631717
21000,Kentucky,75,"    Arts, entertainment, recreation, accommodation, and food services",2661105,2822355,2881081,2950676,3081952
21000,Kentucky,76,"      Arts, entertainment, and recreation",445495,464907,462848,476463,517067
21000,Kentucky,77,"        Performing arts, spectator sports, museums, and related activities",218925,230150,229620,235267,269319
21000,Kentucky,78,"        Amusement, gambling, and recreation industries",226570,234757,233228,241196,247748
21000,Kentucky,79,      Accommodation and food services,2215610,2357448,2418233,2474213,2564885
21000,Kentucky,80,        Accommodation,308813,327507,336681,335684,354806
21000,Kentucky,81,        Food services and drinking places,1906797,2029941,2081552,2138529,2210078
21000,Kentucky,82,    Other services (except government and government enterprises),2208834,2284250,2289259,2307535,2403777
21000,Kentucky,83,  Government and government enterprises,14987035,15790979,17143258,18464057,19493466
21000,Kentucky,84,    Federal civilian,2224489,2411728,2538115,2666898,2755737
21000,Kentucky,85,    Military,2277409,2407885,2955328,3275453,3360112
21000,Kentucky,86,    State and local,10485137,10971366,11649815,12521706,13377617
21000,Kentucky,,Addenda:,,,,,
21000,Kentucky,87,Natural resources and mining,1590666,1702935,1789576,2078844,2082100
21000,Kentucky,88,Trade,9093795,9515274,9867690,10115362,10538343
21000,Kentucky,89,Transportation and utilities,4753366,5078436,5246331,5251443,5733092
21000,Kentucky,90,Private goods-producing industries 2/,19306206,19926520,20509490,20964111,21480878
21000,Kentucky,91,Private services-providing industries 3/,39434026,41840700,43885561,45539562,47883159
22000,Louisiana,1,All industry total,77669179,81364695,84468315,89793907,96452806
22000,Louisiana,2,  Private industries,59977473,62519208,64954895,70372641,75723062
22000,Louisiana,3,"    Agriculture, forestry, fishing, and hunting",363719,428326,400659,458539,499094
22000,Louisiana,4,      Farms,154850,200962,175297,181520,209971
22000,Louisiana,5,"      Forestry, fishing, and related activities",208869,227364,225362,277019,289123
22000,Louisiana,6,"    Mining, quarrying, and oil and gas extraction",2997920,2982489,3154807,3831506,4118968
22000,Louisiana,7,      Oil and gas extraction,878677,893068,901875,946583,1007280
22000,Louisiana,8,      Mining (except oil and gas),117112,117703,102129,126289,109047
22000,Louisiana,9,      Support activities for mining,2002131,1971718,2150802,2758634,3002641
22000,Louisiana,10,    Utilities,784105,839839,846753,834207,846694
22000,Louisiana,11,    Construction,5002957,5067148,5422138,6774889,7563215
22000,Louisiana,12,    Manufacturing,9384009,9642468,9857093,10482976,11123611
22000,Louisiana,13,      Durable goods manufacturing,4094422,4298548,4350793,4846180,5324366
22000,Louisiana,14,        Wood product manufacturing,344818,362742,384903,409216,418596
22000,Louisiana,15,        Nonmetallic mineral product manufacturing,277344,281489,309044,343631,357349
22000,Louisiana,16,        Primary metal manufacturing,147808,161012,174318,197757,185628
22000,Louisiana,17,        Fabricated metal product manufacturing,784696,771151,822038,1001320,1184210
22000,Louisiana,18,        Machinery manufacturing,684296,673305,716525,839408,1002191
22000,Louisiana,19,        Computer and electronic product manufacturing,106600,113955,133356,148339,149617
22000,Louisiana,20,"        Electrical equipment, appliance, and component manufacturing",85478,75667,76355,80861,75000
22000,Louisiana,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),(D),(D)
22000,Louisiana,22,        Other transportation equipment manufacturing,(D),(D),(D),(D),(D)
22000,Louisiana,23,        Furniture and related product manufacturing,44238,46813,47290,58716,61322
22000,Louisiana,24,        Miscellaneous manufacturing,170763,182092,180541,189977,206298
22000,Louisiana,25,      Nondurable goods manufacturing,5289587,5343920,5506300,5636796,5799245
22000,Louisiana,26,        Food and beverage and tobacco products manufacturing,798404,802616,781950,767105,808504
22000,Louisiana,27,        Textile mills and textile product mills,69831,61370,55828,54898,56313
22000,Louisiana,28,"        Apparel, leather, and allied product manufacturing",30039,24635,25015,21923,21819
22000,Louisiana,29,        Paper manufacturing,697122,715494,714478,683526,671009
22000,Louisiana,30,        Printing and related support activities,141397,139968,134496,134323,141615
22000,Louisiana,31,        Petroleum and coal products manufacturing,1146470,1167906,1257200,1453204,1445951
22000,Louisiana,32,        Chemical manufacturing,2213200,2219734,2310134,2269717,2406171
22000,Louisiana,33,        Plastics and rubber products manufacturing,193124,212196,227201,252099,247863
22000,Louisiana,34,    Wholesale trade,3669626,3823381,4001902,4306583,4611379
22000,Louisiana,35,    Retail trade,5729624,5825913,6015009,6559492,6781993
22000,Louisiana,36,    Transportation and warehousing,3521746,3644844,3855398,4211479,4693918
22000,Louisiana,37,      Air transportation,195576,203196,215821,222461,244189
22000,Louisiana,38,      Rail transportation,(D),(D),289943,(D),(D)
22000,Louisiana,39,      Water transportation,322576,369966,479073,614532,740642
22000,Louisiana,40,      Truck transportation,758347,775095,805306,861369,904237
22000,Louisiana,41,      Transit and ground passenger transportation,133143,142631,124478,103733,99206
22000,Louisiana,42,      Pipeline transportation,180122,165991,181054,204093,220883
22000,Louisiana,43,      Other transportation and support activities,(D),(D),1391549,(D),(D)
22000,Louisiana,44,      Warehousing and storage,311389,343782,368172,337441,375071
22000,Louisiana,45,    Information,1417761,1506452,1555418,1487429,1565636
22000,Louisiana,46,      Publishing industries (except Internet),263421,276262,278660,260444,284202
22000,Louisiana,47,      Motion picture and sound recording industries,59850,85628,117722,109093,172926
22000,Louisiana,48,      Broadcasting (except Internet) and telecommunications,950535,1002441,1029901,1002486,1016350
22000,Louisiana,49,"      Data processing, hosting, and other information services",143954,142121,129135,115407,92159
22000,Louisiana,50,"    Finance, insurance, real estate, rental, and leasing",4410647,4650147,4940265,5163983,5444415
22000,Louisiana,51,      Finance and insurance,3175579,3341621,3588944,3658683,3786914
22000,Louisiana,52,"        Monetary Authorities- central bank, credit intermediation, and related services",(D),(D),(D),(D),(D)
22000,Louisiana,53,"        Securities, commodity contracts, and other financial investments and related activities",380304,424807,460268,457479,508593
22000,Louisiana,54,        Insurance carriers and related activities,1288757,1360077,1492740,1537310,1535857
22000,Louisiana,55,"        Funds, trusts, and other financial vehicles",(D),(D),(D),(D),(D)
22000,Louisiana,56,      Real estate and rental and leasing,1235067,1308527,1351321,1505299,1657501
22000,Louisiana,57,        Real estate,436646,467927,454206,461259,501992
22000,Louisiana,58,        Rental and leasing services and lessors of nonfinancial intangible assets,798421,840599,897116,1044040,1155509
22000,Louisiana,59,    Professional and business services,7502392,7982624,8645551,9804014,10620825
22000,Louisiana,60,"      Professional, scientific, and technical services",3695389,3947824,4151909,4757485,5272990
22000,Louisiana,61,        Legal services,1188690,1209253,1194643,1222169,1358787
22000,Louisiana,62,        Computer systems design and related services,297825,347476,403111,440320,482805
22000,Louisiana,63,"        Miscellaneous professional, scientific, and technical services",2208874,2391095,2554155,3094997,3431399
22000,Louisiana,64,      Management of companies and enterprises,1434213,1503988,1619115,1588376,1761451
22000,Louisiana,65,      Administrative and support and waste management and remediation services,2372790,2530813,2874527,3458153,3586384
22000,Louisiana,66,        Administrative and support services,2110855,2258058,2531523,2999886,3172244
22000,Louisiana,67,        Waste management and remediation services,261935,272754,343003,458267,414140
22000,Louisiana,68,"    Educational services, health care, and social assistance",8709423,9304229,9484963,9693697,10442616
22000,Louisiana,69,      Educational services,1044080,1114280,1076823,1078455,1189035
22000,Louisiana,70,      Health care and social assistance,7665343,8189949,8408140,8615242,9253581
22000,Louisiana,71,        Ambulatory health care services,3532345,3822693,3847663,4001666,4273919
22000,Louisiana,72,        Hospitals,2690516,2854302,3018470,3038282,3193242
22000,Louisiana,73,        Nursing and residential care facilities,912500,949150,953228,962501,1062483
22000,Louisiana,74,        Social assistance,529982,563804,588779,612794,723937
22000,Louisiana,75,"    Arts, entertainment, recreation, accommodation, and food services",3886638,4105497,4132842,4017541,4423692
22000,Louisiana,76,"      Arts, entertainment, and recreation",1188908,1234496,1226530,1054915,1194060
22000,Louisiana,77,"        Performing arts, spectator sports, museums, and related activities",306725,330771,347392,263664,350468
22000,Louisiana,78,"        Amusement, gambling, and recreation industries",882183,903725,879138,791251,843592
