SAINC7N Wages and Salaries by NAICS Industry 1/,,,,,,,
(Thousands of dollars) ,,,,,,,
Bureau of Economic Analysis ,,,,,,,
State or DC,,,,,,,
GeoFips,GeoName,LineCode,Description,2010,2011,2012,2013
29000,Missouri,1402,        Waste management and remediation services,273388,270738,275840,271455
29000,Missouri,1500,      Educational services,1999501,2090358,2251796,2328352
29000,Missouri,1600,      Health care and social assistance,14563584,15121563,15905142,16293350
29000,Missouri,1601,        Ambulatory health care services,5716142,6088341,6326631,6505868
29000,Missouri,1602,        Hospitals,6050432,6138405,6477722,6550511
29000,Missouri,1603,        Nursing and residential care facilities,1674564,1746435,1801894,1859483
29000,Missouri,1604,        Social assistance,1122446,1148382,1298895,1377488
29000,Missouri,1700,"      Arts, entertainment, and recreation",1541051,1579675,1608700,1734904
29000,Missouri,1701,"        Performing arts, spectator sports, and related industries",739037,786415,798879,899168
29000,Missouri,1702,"        Museums, historical sites, and similar institutions",68079,68364,73598,74990
29000,Missouri,1703,"        Amusement, gambling, and recreation industries",733935,724896,736223,760746
29000,Missouri,1800,      Accommodation and food services,3819601,3894848,4041726,4195573
29000,Missouri,1801,        Accommodation,681622,689112,699275,716050
29000,Missouri,1802,        Food services and drinking places,3137979,3205736,3342451,3479523
29000,Missouri,1900,      Other services (except government and government enterprises),3744763,3828333,3915360,3980674
29000,Missouri,1901,        Repair and maintenance,795980,825226,851094,856796
29000,Missouri,1902,        Personal and laundry services,672804,687438,703203,711085
29000,Missouri,1903,"        Religious, grantmaking, civic, professional, and similar organizations",2122302,2152157,2220265,2262816
29000,Missouri,1904,        Private households,153677,163512,140798,149977
29000,Missouri,2000,    Government and government enterprises,19602053,19414762,19382575,19598002
29000,Missouri,2001,      Federal civilian,3904116,3839115,3754480,3667256
29000,Missouri,2002,      Military,1515304,1485999,1433624,1445035
29000,Missouri,2010,      State and local,14182633,14089648,14194471,14485711
29000,Missouri,2011,        State government,3776901,3769470,3749360,3900357
29000,Missouri,2012,        Local government,10405732,10320178,10445111,10585354
30000,Montana,50,Wages and salaries by place of work (thousands of dollars),15507388,16165620,17110461,17618141
30000,Montana,81,  Farm wages and salaries,164111,164769,230611,257262
30000,Montana,82,  Nonfarm wages and salaries,15343277,16000851,16879850,17360879
30000,Montana,90,    Private nonfarm wages and salaries,11621301,12246607,13090214,13546778
30000,Montana,100,"      Forestry, fishing, and related activities",80056,86324,98763,105089
30000,Montana,101,        Forestry and logging,22772,21268,24393,24838
30000,Montana,102,"        Fishing, hunting and trapping",88,107,112,97
30000,Montana,103,        Support activities for agriculture and forestry,57196,64949,74258,80154
30000,Montana,200,"      Mining, quarrying, and oil and gas extraction",510122,607849,714759,736870
30000,Montana,201,        Oil and gas extraction,45665,48071,63131,70327
30000,Montana,202,        Mining (except oil and gas),318634,360385,386405,405675
30000,Montana,203,        Support activities for mining,145823,199393,265223,260868
30000,Montana,300,      Utilities,228398,243518,245058,250078
30000,Montana,400,      Construction,956476,996312,1039524,1107678
30000,Montana,401,        Construction of buildings,225484,222682,231318,242185
30000,Montana,402,        Heavy and civil engineering construction,295328,315273,323506,343900
30000,Montana,403,        Specialty trade contractors,435664,458357,484700,521593
30000,Montana,500,      Manufacturing,695463,717581,764350,801937
30000,Montana,510,        Durable goods manufacturing,369895,389126,443931,476851
30000,Montana,511,          Wood product manufacturing,100221,102496,106287,117241
30000,Montana,512,          Nonmetallic mineral product manufacturing,30996,32187,60984,65130
30000,Montana,513,          Primary metal manufacturing,3518,4826,4700,5778
30000,Montana,514,          Fabricated metal product manufacturing,58475,65116,83090,88455
30000,Montana,515,          Machinery manufacturing,54958,55628,57438,59009
30000,Montana,516,          Computer and electronic product manufacturing,16833,23140,22650,24526
30000,Montana,517,"          Electrical equipment, appliance, and component manufacturing",8533,8001,7883,5835
30000,Montana,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",12356,12550,9996,11826
30000,Montana,519,          Other transportation equipment manufacturing,7290,9666,13525,14264
30000,Montana,521,          Furniture and related product manufacturing,18787,19179,19723,21045
30000,Montana,522,          Miscellaneous manufacturing,57928,56337,57655,63742
30000,Montana,530,        Nondurable goods manufacturing,325568,328455,320419,325086
30000,Montana,531,          Food manufacturing,81139,81753,81284,83756
30000,Montana,532,          Beverage and tobacco product manufacturing,21639,23711,25850,29003
30000,Montana,533,          Textile mills,(D),(D),474,(D)
30000,Montana,534,          Textile product mills,4644,4620,4268,4124
30000,Montana,535,          Apparel manufacturing,(D),(D),(D),1816
30000,Montana,536,          Leather and allied product manufacturing,1122,1300,1450,2005
30000,Montana,537,          Paper manufacturing,19033,(D),(D),(D)
30000,Montana,538,          Printing and related support activities,29226,30748,32622,33874
30000,Montana,539,          Petroleum and coal products manufacturing,102337,109832,117627,114431
30000,Montana,541,          Chemical manufacturing,50717,57161,37038,40294
30000,Montana,542,          Plastics and rubber products manufacturing,10842,11665,12571,13836
30000,Montana,600,      Wholesale trade,710361,751784,813833,869746
30000,Montana,700,      Retail trade,1333717,1361809,1412314,1457680
30000,Montana,701,        Motor vehicle and parts dealers,261062,278303,299792,321443
30000,Montana,702,        Furniture and home furnishings stores,50704,49983,53087,57517
30000,Montana,703,        Electronics and appliance stores,43313,44645,39743,37784
30000,Montana,704,        Building material and garden equipment and supplies dealers,161391,160148,161031,173198
30000,Montana,705,        Food and beverage stores,197128,202546,210304,218215
30000,Montana,706,        Health and personal care stores,67858,67359,67596,69387
30000,Montana,707,        Gasoline stations,95428,91715,98339,99260
30000,Montana,708,        Clothing and clothing accessories stores,44390,42850,45338,46267
30000,Montana,709,"        Sporting goods, hobby, musical instrument, and book stores",68897,67080,64338,68453
30000,Montana,711,        General merchandise stores,247711,255480,263168,258603
30000,Montana,712,        Miscellaneous store retailers,64684,63384,67444,70266
30000,Montana,713,        Nonstore retailers,31151,38316,42134,37287
30000,Montana,800,      Transportation and warehousing,577143,645714,704254,750271
30000,Montana,801,        Air transportation,16697,18508,20112,18931
30000,Montana,802,        Rail transportation,192270,215841,(D),(D)
30000,Montana,803,        Water transportation,0,0,0,0
30000,Montana,804,        Truck transportation,177835,209403,237337,263148
30000,Montana,805,        Transit and ground passenger transportation,25299,26406,28969,31380
30000,Montana,806,        Pipeline transportation,36157,41131,37017,35743
30000,Montana,807,        Scenic and sightseeing transportation,(D),(D),(D),(D)
30000,Montana,808,        Support activities for transportation,52824,54890,60245,62652
30000,Montana,809,        Couriers and messengers,67710,70453,73391,77700
30000,Montana,811,        Warehousing and storage,(D),(D),8754,8671
30000,Montana,900,      Information,308027,302723,298736,304291
30000,Montana,901,        Publishing industries (except Internet),59707,61361,56580,54868
30000,Montana,902,        Motion picture and sound recording industries,11543,12468,13417,14009
30000,Montana,903,        Broadcasting (except Internet),38530,38876,40388,41159
30000,Montana,904,        Internet publishing and broadcasting 2/,(NA),(NA),(NA),(NA)
30000,Montana,905,        Telecommunications,154393,159044,154649,160108
30000,Montana,906,"        Data processing, hosting, and related services",40624,26053,25948,26687
30000,Montana,907,        Other information services 2/,3230,4921,7754,7460
30000,Montana,1000,      Finance and insurance,791878,809817,842383,885829
30000,Montana,1001,        Monetary Authorities-central bank,(D),(D),(D),(D)
30000,Montana,1002,        Credit intermediation and related activities,358727,358300,383621,406246
30000,Montana,1003,"        Securities, commodity contracts, and other financial investments and related activities",122052,125318,123697,134200
30000,Montana,1004,        Insurance carriers and related activities,307095,321698,331334,341474
30000,Montana,1005,"        Funds, trusts, and other financial vehicles",(D),(D),(D),(D)
30000,Montana,1100,      Real estate and rental and leasing,140596,148278,160313,164173
30000,Montana,1101,        Real estate,90886,96006,102192,106305
30000,Montana,1102,        Rental and leasing services,42377,48893,54795,54306
30000,Montana,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),7333,3379,3326,3562
30000,Montana,1200,"      Professional, scientific, and technical services",933882,992674,1133453,1099294
30000,Montana,1300,      Management of companies and enterprises,98404,119546,141141,144216
30000,Montana,1400,      Administrative and support and waste management and remediation services,496781,535173,577041,510080
30000,Montana,1401,        Administrative and support services,459080,491718,530248,464458
30000,Montana,1402,        Waste management and remediation services,37701,43455,46793,45622
30000,Montana,1500,      Educational services,109905,121892,123431,130857
30000,Montana,1600,      Health care and social assistance,2259764,2346260,2480605,2601848
30000,Montana,1601,        Ambulatory health care services,795509,837501,883044,904898
30000,Montana,1602,        Hospitals,1017233,1062378,1120791,1201103
30000,Montana,1603,        Nursing and residential care facilities,270129,271758,296470,314031
30000,Montana,1604,        Social assistance,176893,174623,180300,181816
30000,Montana,1700,"      Arts, entertainment, and recreation",212410,219099,220378,237662
30000,Montana,1701,"        Performing arts, spectator sports, and related industries",20283,25634,22672,25164
30000,Montana,1702,"        Museums, historical sites, and similar institutions",7327,7842,8215,8785
30000,Montana,1703,"        Amusement, gambling, and recreation industries",184800,185623,189491,203713
30000,Montana,1800,      Accommodation and food services,689615,736532,795977,847862
30000,Montana,1801,        Accommodation,214967,239233,251179,267062
